1	+	288592	288720
1	+	288881	289090
1	+	289236	289385
1	+	289538	289591
1	+	289717	289775
1	+	290027	290093
1	+	290169	290345
1	+	290438	290494
1	+	290577	290651
1	+	290746	291202
1	-	291593	292060
1	+	293245	293408
1	+	293499	293755
1	+	294054	294119
1	+	294209	294385
1	+	294510	295085
1	+	295206	295858
1	-	296000	296247
1	-	296361	296534
1	-	296625	296699
1	-	296781	296861
1	-	296950	297024
1	-	297100	297174
1	-	297531	297742
1	-	298012	298333
1	-	298450	300514
1	-	300602	300920
1	-	301487	301543
1	-	302053	302309
1	-	303462	304806
1	-	304879	304962
1	-	305037	305089
1	-	305150	305257
1	-	305346	305441
1	-	305546	305701
1	-	305784	306309
1	+	306383	306455
1	-	306466	306799
1	-	306892	307358
1	-	307440	307804
1	-	307888	308069
1	-	308147	308317
1	-	308396	308601
1	-	308796	309219
1	-	309274	309346
1	-	309427	309540
1	+	310168	310980
1	+	311336	313758
1	-	313871	313994
1	-	314086	314550
1	-	314651	314801
1	-	314890	315014
1	-	315576	316256
1	+	316343	316439
1	+	316522	316712
1	+	316791	316896
1	+	317007	317089
1	+	317166	317192
1	+	317293	317455
1	+	317552	317641
1	+	317764	317844
1	+	317978	318039
1	+	318144	318200
1	+	318295	318432
1	+	318564	319100
1	+	319203	319666
1	-	319768	320144
1	-	320251	320295
1	-	320379	320456
1	-	320768	321421
1	-	321750	321864
1	-	321957	322405
1	-	322512	323083
1	+	323207	323281
1	+	323678	323839
1	+	324257	324415
1	+	324635	324916
1	+	325315	325640
1	+	325912	326227
1	+	326331	326516
1	+	326593	326814
1	+	326930	327083
1	+	327236	327385
1	+	327487	327575
1	+	327662	327865
1	+	327999	328106
1	+	328187	328321
1	+	328423	328554
1	+	328685	328733
1	+	328883	329029
1	+	329118	329210
1	+	329310	329435
1	+	329572	329697
1	+	329780	329923
1	+	330026	330154
1	+	330242	331422
1	-	331533	332182
1	-	332275	332632
1	-	332723	333044
1	-	333128	333627
1	-	333904	334177
1	-	334470	334762
1	-	334898	335320
1	-	335418	335772
1	-	335915	336232
1	-	336416	337911
1	+	338240	338986
1	+	339125	340087
1	-	340107	342039
1	-	342917	344399
1	+	345515	347602
1	+	347612	348266
1	+	348372	348453
1	+	348561	348639
1	+	348734	348784
1	+	348879	349098
1	+	349237	349365
1	+	349549	349719
1	+	349802	349885
1	+	350048	350146
1	+	350225	350295
1	+	350473	350569
1	+	350657	350782
1	+	350870	350965
1	+	351043	351159
1	+	351251	351328
1	+	351411	351818
1	+	351911	352000
1	+	352125	352544
1	-	352611	357257
1	-	357905	359077
1	-	359116	360148
1	-	360239	360745
1	-	360917	363141
1	+	365164	366858
1	-	366944	367442
1	-	370194	370750
1	-	370858	371089
1	+	373334	373404
1	+	373486	373785
1	+	373891	374188
1	+	374271	374499
1	+	374582	374921
1	+	375121	375237
1	+	375324	375452
1	+	375527	375718
1	+	375807	376001
1	+	376113	376250
1	+	376351	376473
1	+	376561	376814
1	+	376924	377027
1	+	377210	377304
1	+	377390	377614
1	+	377880	378035
1	+	378118	378190
1	+	378297	378364
1	+	378503	378648
1	+	378745	378853
1	+	378942	379088
1	+	379182	379229
1	+	379304	379432
1	+	379527	379769
1	+	379865	380002
1	+	380085	380173
1	+	380269	380374
1	+	380601	380696
1	+	380845	380997
1	+	381149	381331
1	+	381404	381633
1	+	381729	381831
1	+	381911	382039
1	+	382126	382170
1	+	382372	382566
1	+	382802	382928
1	+	383029	383129
1	+	383394	383528
1	+	383607	383687
1	+	384083	384229
1	+	384317	384448
1	+	384557	384604
1	+	384693	384839
1	+	384907	384968
1	+	385170	385323
1	+	385431	385622
1	+	385712	385816
1	+	385908	386042
1	+	386132	386332
1	+	386427	386912
1	-	387276	387502
1	-	387583	388405
1	-	388538	388608
1	-	388715	388759
1	-	388850	388939
1	-	389049	389137
1	-	389225	389300
1	-	389409	389807
1	+	389811	389942
1	+	390036	390249
1	+	390351	390398
1	+	390482	390563
1	+	390761	390863
1	+	391002	391122
1	+	391215	391262
1	+	391457	391540
1	+	391651	391715
1	+	392020	392075
1	+	392261	392299
1	+	392373	392815
1	+	392830	393874
1	+	393965	394152
1	+	394227	394450
1	+	394671	395527
1	+	395688	395945
1	+	396028	396087
1	+	396166	396216
1	+	396290	396355
1	+	396438	396533
1	+	396608	396724
1	+	396792	396862
1	+	396940	397097
1	+	397702	397742
1	+	397876	397963
1	+	398064	398150
1	+	398291	398345
1	+	398459	398525
1	+	398613	398712
1	+	398904	399109
1	+	399181	399392
1	+	399483	400445
1	-	400724	400827
1	-	400930	401085
1	-	401163	401234
1	-	401322	401369
1	-	401460	401507
1	-	401594	401666
1	-	401774	401918
1	+	402085	402293
1	-	403099	403525
1	-	403770	403946
1	-	404185	404455
1	+	404599	404668
1	+	404756	404952
1	+	405064	405109
1	+	405229	405315
1	+	405429	405484
1	+	405647	405764
1	+	405892	405950
1	+	406060	406131
1	+	406246	406309
1	+	406414	406517
1	+	406720	406791
1	+	406902	406988
1	+	407079	407146
1	+	407320	407388
1	+	407467	407549
1	+	407721	407820
1	+	408072	408137
1	+	408235	408328
1	+	408407	408618
1	+	408621	409137
1	+	409218	410679
1	+	410743	410892
1	+	411176	411631
1	+	411663	412257
1	+	412459	412789
1	+	412882	413002
1	+	413079	413294
1	+	413366	414216
1	-	414423	414648
1	+	415073	415669
1	+	415741	415960
1	+	416044	416434
1	+	416730	416837
1	+	416961	417161
1	+	417247	417519
1	+	417622	418026
1	+	418415	419209
1	+	419296	420888
1	+	420983	421090
1	+	421190	421390
1	+	421525	421632
1	+	421719	421907
1	+	421980	422578
1	+	424665	425163
1	-	427547	427810
1	-	428649	429098
1	-	429247	429369
1	-	429461	429775
1	-	429850	429996
1	-	430068	430315
1	-	430413	430719
1	-	434964	435322
1	-	435449	435562
1	-	435649	435915
1	-	435996	436127
1	-	436276	436538
1	-	436621	436921
1	-	437859	438105
1	-	438217	438333
1	-	438421	438678
1	-	438782	438922
1	-	439051	439313
1	-	439405	439558
1	-	440199	441012
1	-	441135	441324
1	-	441397	442971
1	-	443117	443524
1	-	443628	443735
1	-	443978	444088
1	-	444257	444382
1	-	444488	444596
1	-	444682	444758
1	-	444845	445065
1	-	445453	445558
1	-	445647	445941
1	-	446029	446295
1	-	448422	448732
1	-	448811	448972
1	-	449054	449122
1	-	449224	449488
1	-	449713	449837
1	-	449938	450045
1	-	450150	450257
1	-	450360	450425
1	-	450460	452065
1	-	452582	452742
1	+	453106	453364
1	+	453593	453646
1	+	453729	453809
1	+	453906	454062
1	+	454196	454335
1	+	454414	454539
1	+	454621	454839
1	+	454926	455039
1	+	455111	455146
1	+	455241	455518
1	+	455687	456230
1	+	456313	456393
1	+	456489	456645
1	+	456756	456760
1	+	456842	456916
1	+	457009	457134
1	+	457210	457428
1	+	457513	457626
1	+	457715	457750
1	+	457839	458635
1	-	458731	458939
1	-	459020	459982
1	-	460322	460830
1	+	461770	462382
1	-	462474	462631
1	-	462726	462799
1	-	462875	462998
1	-	463122	463322
1	-	463420	463617
1	-	463753	464522
1	-	464761	464980
1	-	465615	466246
1	-	466731	466796
1	-	466957	467085
1	-	467185	467879
1	+	469817	469970
1	+	470251	470287
1	+	470370	470481
1	+	470573	470692
1	-	471882	472506
1	-	472667	473335
1	+	474372	474886
1	+	475141	476611
1	+	476944	477204
1	+	477715	478302
1	+	478524	478668
1	+	478789	479111
1	+	480649	481618
1	+	482269	483372
1	+	486799	487363
1	+	488719	489650
1	-	489873	490626
1	+	490859	491378
1	+	491487	491802
1	+	491906	491958
1	+	492085	492157
1	+	492247	492351
1	+	492442	492522
1	+	492606	492978
1	+	493638	495547
1	-	495562	495681
1	-	495756	495832
1	+	495886	496331
1	-	496371	496898
1	-	496971	497090
1	-	497164	497240
1	-	497328	497554
1	-	497916	498538
1	-	504462	505406
1	-	505498	505582
1	-	505844	506051
1	-	506136	506183
1	-	506366	506533
1	-	506643	507267
1	-	511764	511989
1	-	512024	512120
1	-	512213	512261
1	-	512377	512429
1	-	512524	512619
1	-	513146	513245
1	-	513331	514033
1	-	514105	514183
1	-	514270	514317
1	-	514421	514469
1	-	514552	514604
1	-	514704	514799
1	-	514891	514990
1	-	515092	515421
1	+	515493	515565
1	+	516568	516865
1	+	518090	518377
1	+	519032	520494
1	-	520497	520803
1	-	520889	521667
1	+	523535	523674
1	+	523702	523875
1	+	524086	524435
1	+	524520	524574
1	+	524661	524836
1	+	524916	525137
1	+	525223	525461
1	+	525545	527201
1	+	527310	527576
1	+	527657	527920
1	+	528009	528308
1	+	528391	529068
1	+	529678	530098
1	+	530181	530235
1	+	530402	530577
1	+	530680	530901
1	+	530979	531217
1	+	531324	533004
1	+	533078	533715
1	+	533807	534106
1	+	534188	534676
1	-	534826	535698
1	+	536482	537210
1	+	537739	538129
1	+	538208	538327
1	+	538418	538532
1	+	538626	538718
1	+	538807	538852
1	+	538935	539007
1	+	539254	539288
1	+	539390	539478
1	+	539610	540126
1	+	541235	542244
1	+	543010	544056
1	+	544732	544803
1	+	544972	545061
1	+	545631	545962
1	+	546061	546234
1	+	546312	546399
1	+	546511	546636
1	+	546726	546773
1	+	546870	546938
1	+	547023	547171
1	+	547247	547373
1	+	547462	547670
1	+	547747	547878
1	+	547969	548050
1	+	548133	548253
1	+	548310	548438
1	+	548524	548601
1	+	548814	549201
1	-	551288	551528
1	-	552137	552181
1	-	552274	552372
1	-	552455	552505
1	+	552639	552760
1	-	553018	553489
1	-	553599	553676
1	-	554471	554612
1	-	554795	554862
1	-	555023	555236
1	-	555571	555642
1	-	555725	556151
1	+	557091	557107
1	+	557316	558773
1	+	559734	560250
1	-	560609	561694
1	-	561901	562597
1	+	564017	564696
1	+	565432	565710
1	+	565783	565952
1	+	566042	566139
1	+	566225	567770
1	+	568557	569222
1	+	569304	570553
1	-	571825	572758
1	-	572835	573251
1	-	573337	573396
1	-	573488	573952
1	-	574119	575084
1	+	575921	576144
1	+	576266	576612
1	+	576849	577591
1	+	577783	577940
1	+	577978	578078
1	+	578180	578243
1	+	578331	578450
1	+	578534	578619
1	+	578721	578790
1	+	578894	579016
1	+	579195	579372
1	+	579420	579524
1	+	579646	579798
1	+	579878	580129
1	+	580226	580531
1	+	580624	580744
1	+	581069	581185
1	+	581277	581314
1	+	581496	581555
1	+	581643	581717
1	+	581814	582309
1	-	583470	583859
1	+	584133	584617
1	+	584859	584955
1	+	585052	585143
1	+	585236	585367
1	+	585499	585684
1	+	585775	585941
1	+	586022	586100
1	+	586191	586319
1	+	586438	586565
1	+	586648	587326
1	+	588002	588539
1	+	588662	589479
1	+	589583	590002
1	+	590400	590405
1	+	591681	594263
1	-	594501	596477
1	-	596571	597381
1	-	597520	598656
1	-	599329	599811
1	-	599891	599975
1	-	600064	600233
1	-	600433	600512
1	-	600720	600824
1	-	600935	600975
1	-	601226	601371
1	-	601546	601559
1	-	601652	601705
1	-	601811	602198
1	+	602488	602753
1	+	602979	603124
1	+	603600	603677
1	+	603774	604386
1	+	604401	604473
1	-	604872	605402
1	-	605514	605603
1	-	605704	605804
1	-	605918	606101
1	-	606175	606321
1	-	606528	606707
1	-	607798	608146
1	-	608241	608308
1	-	608397	608710
1	-	608815	608937
1	-	609279	609533
1	-	610362	610934
1	-	611025	611528
1	-	611617	611919
1	-	612018	612323
1	-	613196	613705
1	-	613993	614156
1	-	614239	614344
1	-	614448	614609
1	-	614721	614813
1	-	614988	615188
1	-	615276	615482
1	-	615851	616230
1	+	618060	619327
1	+	619638	620501
1	+	620677	621328
1	+	621452	623053
1	-	623655	624133
1	-	624230	624566
1	-	625083	625291
1	-	625372	625607
1	+	626638	626827
1	+	626912	627003
1	+	627099	627164
1	+	627307	627381
1	+	627481	627613
1	+	627700	627746
1	+	627834	627891
1	+	627969	628018
1	+	628111	628167
1	+	628245	628468
1	+	628776	629320
1	+	629417	629493
1	+	629579	629992
1	+	630373	630702
1	+	630831	630894
1	+	630977	631032
1	+	631103	631178
1	+	631264	631335
1	+	631430	631517
1	+	631602	632042
1	+	632127	632347
1	+	632420	632448
1	+	632527	632805
1	+	632880	633419
1	+	635143	635650
1	+	635738	635985
1	+	636080	636728
1	+	636827	636885
1	+	636977	637513
1	-	637601	637722
1	+	637771	638230
1	-	638257	638680
1	-	642504	643207
1	-	643304	643553
1	-	643643	643744
1	-	643876	644260
1	-	644349	644902
1	-	645083	645484
1	-	645574	645678
1	-	645754	645813
1	-	645898	646036
1	-	646125	646309
1	-	646405	646488
1	-	646566	646688
1	-	646776	646955
1	-	647037	647106
1	-	647183	647279
1	-	647366	647441
1	-	647530	647619
1	-	647702	647806
1	-	647923	647994
1	-	648101	648274
1	-	648361	648431
1	-	648507	648655
1	-	648765	648828
1	-	648910	649138
1	-	649367	649458
1	-	649550	649674
1	-	649761	650437
1	-	650562	650708
1	-	650790	650903
1	-	651127	651218
1	-	651319	651538
1	-	651710	652000
1	-	653603	654456
1	-	655567	655822
1	-	655932	656028
1	-	656133	656504
1	-	656587	656744
1	-	656826	657057
1	-	657141	657276
1	-	657391	657494
1	-	657855	658215
1	-	658577	659315
1	-	659422	659470
1	-	659555	659979
1	-	661087	661789
1	-	661900	661948
1	-	662041	662474
1	-	662962	663544
1	-	663614	663662
1	-	663759	663901
1	-	664016	664129
1	-	664204	664289
1	-	665118	665776
1	-	665857	666470
1	-	666806	667067
1	-	667150	667640
1	-	667734	667867
1	-	667956	668081
1	-	668172	668467
1	-	668612	668744
1	-	668855	668986
1	-	669078	669133
1	-	669226	669265
1	-	669460	669512
1	-	669619	669649
1	-	669749	669918
1	-	671660	671782
1	-	671918	671973
1	-	672105	672144
1	-	672331	672405
1	-	672517	672547
1	-	672650	672813
1	+	673305	673705
1	+	673963	674023
1	+	674098	674164
1	+	674440	674703
1	+	674812	674879
1	+	674967	675076
1	+	675186	675226
1	+	675339	675493
1	+	675591	675944
1	+	676043	676418
1	+	677359	677433
1	+	677850	678001
1	+	678093	678192
1	+	678288	678521
1	+	678591	678872
1	+	678970	679059
1	+	679147	679287
1	+	679367	679489
1	+	679577	679729
1	+	679820	679996
1	+	680102	680263
1	+	680340	680483
1	+	680558	680776
1	+	680857	681024
1	+	681110	682091
1	-	682242	682402
1	-	682731	682891
1	-	683022	683076
1	-	683174	683316
1	-	683401	684776
1	-	684863	685964
1	-	686055	686423
1	-	686504	686604
1	-	686678	686750
1	-	686843	687384
1	-	687794	688145
1	-	688280	688363
1	-	688457	688601
1	-	688678	688949
1	-	689035	689157
1	-	689250	689408
1	-	689531	689812
1	-	689984	690172
1	-	690398	690578
1	-	690756	690897
1	-	691120	691363
1	-	691442	692077
1	-	692174	692659
1	+	693189	693570
1	+	693933	694182
1	+	694279	695475
1	+	695546	695792
1	+	695886	696503
1	-	697918	698590
1	+	701364	701680
1	+	701774	701874
1	+	701975	702018
1	+	702105	702182
1	+	702275	702467
1	+	702566	702596
1	+	702678	702736
1	+	702827	702900
1	+	703011	703097
1	+	703194	703255
1	+	703352	704667
1	-	705063	705128
1	-	705301	705366
1	-	705533	705655
1	-	706100	706688
1	+	707484	708188
1	+	708303	708508
1	+	708600	709466
1	+	709597	710135
1	-	710240	710332
1	-	710694	711015
1	-	711091	711183
1	-	711262	711407
1	-	711504	711856
1	-	712439	714205
1	-	714316	714462
1	-	714557	714863
1	-	715006	715314
1	-	715659	718661
1	-	718934	720584
1	-	720680	721794
1	-	721904	722006
1	-	722115	722814
1	-	722965	724118
1	-	724274	724388
1	-	724680	724745
1	-	724889	725080
1	-	725235	725408
1	-	725551	725607
1	-	725688	725823
1	-	726036	726121
1	-	726274	726346
1	-	726709	727552
1	+	729829	730414
1	+	730496	730609
1	+	730915	731072
1	+	731175	732740
1	-	732927	737080
1	-	737232	737623
1	-	737873	738305
1	+	739543	740049
1	+	740123	740244
1	+	740354	740501
1	+	740619	740756
1	+	740969	741064
1	+	741147	741206
1	+	741508	741600
1	+	741683	741794
1	+	741945	742049
1	+	742180	742735
1	+	742821	742981
1	+	743089	743202
1	+	743300	743545
1	+	743619	743715
1	+	743814	746700
1	+	747196	747530
1	+	747621	747725
1	+	747857	748056
1	-	748100	749033
1	+	749245	749494
1	+	749784	749948
1	+	750117	750297
1	+	750415	750471
1	+	750556	750626
1	+	750795	750873
1	+	750956	751015
1	+	751119	751222
1	+	751296	751356
1	+	751427	751975
1	+	752190	752711
1	+	752981	753139
1	-	753306	754889
1	-	755380	756302
1	+	756413	756537
1	+	756644	756734
1	+	757553	757685
1	+	757936	758005
1	+	758198	758258
1	+	758349	758677
1	-	760883	761098
1	+	761260	761809
1	+	761885	762390
1	+	762509	762577
1	+	763012	763209
1	+	763298	763429
1	+	763979	764065
1	+	764156	764596
1	+	764698	764930
1	+	765024	765254
1	+	765484	765599
1	+	765752	766193
1	+	766335	766379
1	-	767036	767384
1	+	768375	770683
1	+	773357	774152
1	+	774223	774538
1	+	774651	774699
1	+	774784	774878
1	+	774967	775046
1	+	775121	775361
1	+	775526	776354
1	+	776481	776761
1	+	777154	777236
1	+	777335	777738
1	+	777871	778064
1	+	778152	778332
1	+	778485	778609
1	+	778806	778895
1	+	779001	779079
1	+	779173	779249
1	+	779537	779645
1	+	779743	780061
1	+	780106	780408
1	+	780518	780835
1	+	781080	781176
1	+	782903	783174
1	+	783317	783841
1	+	783942	784025
1	+	784132	784345
1	+	786831	788721
1	+	789819	791688
1	-	792221	792460
1	-	792753	793059
1	-	793314	793929
1	-	794021	794197
1	-	794327	794409
1	-	794541	794649
1	-	794898	795068
1	-	795101	795402
1	-	795448	795855
1	-	795987	796017
1	-	796535	796627
1	-	796775	796891
1	-	797040	797126
1	-	797312	797410
1	-	797545	797599
1	-	797727	797788
1	-	798000	798490
1	+	799114	799430
1	+	799640	799716
1	+	799826	799909
1	+	799998	800111
1	+	800381	800464
1	+	800628	800699
1	+	800971	801038
1	+	801184	801271
1	+	801355	801428
1	+	801516	801888
1	+	802011	802057
1	+	802162	802222
1	+	802319	802624
1	+	802969	803116
1	+	803200	803686
1	+	803834	803956
1	+	804246	804366
1	+	804738	804851
1	+	804960	805069
1	+	805166	805349
1	+	805457	805651
1	+	805859	806086
1	+	806195	806408
1	+	806660	807065
1	+	807360	808016
1	+	808228	808393
1	+	808531	809213
1	+	809408	809581
1	+	809671	809787
1	+	809910	810089
1	+	810187	810233
1	+	810379	813215
1	+	813412	813603
1	+	813928	816811
1	+	816988	817766
1	-	817933	818279
1	-	818919	819077
1	-	819294	819562
1	+	819611	819782
1	+	819896	820076
1	+	820158	820500
1	+	820594	820665
1	+	820737	821475
1	-	822581	824409
1	+	824516	824812
1	+	824890	824991
1	+	825101	825146
1	+	825252	825341
1	+	825421	825486
1	+	825586	825654
1	+	825744	826398
1	+	826522	829181
1	+	829720	830392
1	+	830549	831312
1	+	831419	832639
1	+	832752	832934
1	+	833083	833366
1	+	833453	833569
1	+	833693	834418
1	+	834513	835410
1	+	835766	836327
1	+	836768	837232
1	+	837470	837907
1	+	838068	838313
1	+	838399	839226
1	+	839311	839468
1	+	839677	839804
1	+	839919	840410
1	+	840507	842417
1	-	842658	843551
1	-	843676	844250
1	-	844435	845032
1	-	845113	845434
1	+	845676	847682
1	+	847792	848226
1	+	848366	848496
1	+	848641	848712
1	+	848807	848878
1	+	848997	849620
1	+	852150	854296
1	-	854409	854705
